session_id,session_config_id,game_id,cpu_model,gpu_model,ram_gb,drive_type,laptop,resolution,graphics_preset,vsync,antialiasing,texture_quality,special_effects,npc_count,player_actions,background_process_count,label_target,tweak_affinity,tweak_game_mode,tweak_hags,tweak_low_timer_resolution,tweak_power_plan,tweak_priority,tweak_recording_off,tweak_registry_preset,tweak_service,mean_fps,fps_1pct,fps_0_1pct,mean_frametime,frametime_p95,cpu_util,gpu_util,vram_util,temperature
synthetic-00124-00,cfg-00124,valorant,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,NVMe,1,2560x1440,high,off,off,medium,high,45,179,74,balanced,0,0,0,0,0,0,0,0,0,177.07,128.07,96.31,5.647,7.808,96.26,54.2,46.0,82.6
synthetic-00124-01,cfg-00124,valorant,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,NVMe,1,2560x1440,high,off,off,medium,high,45,179,74,balanced,1,0,0,0,0,0,0,0,0,179.02,134.16,100.89,5.586,7.454,95.95,54.2,46.0,82.6
synthetic-00124-02,cfg-00124,valorant,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,NVMe,1,2560x1440,high,off,off,medium,high,45,179,74,balanced,0,1,0,0,0,0,0,0,0,183.0,139.39,104.82,5.465,7.174,95.32,54.2,46.0,82.6
synthetic-00124-03,cfg-00124,valorant,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,NVMe,1,2560x1440,high,off,off,medium,high,45,179,74,balanced,0,0,1,0,0,0,0,0,0,175.65,125.79,94.59,5.693,7.95,96.48,54.2,46.0,82.6
synthetic-00124-04,cfg-00124,valorant,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,NVMe,1,2560x1440,high,off,off,medium,high,45,179,74,balanced,0,0,0,1,0,0,0,0,0,177.94,129.49,97.37,5.62,7.723,96.12,54.2,46.0,82.6
synthetic-00124-05,cfg-00124,valorant,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,NVMe,1,2560x1440,high,off,off,medium,high,45,179,74,balanced,0,0,0,0,1,0,0,0,0,192.3,155.53,116.96,5.2,6.43,93.85,54.2,46.0,82.6
synthetic-00124-06,cfg-00124,valorant,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,NVMe,1,2560x1440,high,off,off,medium,high,45,179,74,balanced,0,0,0,0,0,1,0,0,0,189.07,150.47,113.15,5.289,6.646,94.36,54.2,46.0,82.6
synthetic-00124-07,cfg-00124,valorant,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,NVMe,1,2560x1440,high,off,off,medium,high,45,179,74,balanced,0,0,0,0,0,0,1,0,0,179.9,132.71,99.8,5.559,7.535,95.81,54.2,46.0,82.6
synthetic-00124-08,cfg-00124,valorant,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,NVMe,1,2560x1440,high,off,off,medium,high,45,179,74,balanced,0,0,0,0,0,0,0,1,0,183.53,139.36,104.8,5.449,7.176,95.24,54.2,46.0,82.6
synthetic-00124-09,cfg-00124,valorant,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,NVMe,1,2560x1440,high,off,off,medium,high,45,179,74,balanced,0,0,0,0,0,0,0,0,1,183.26,140.2,105.43,5.457,7.132,95.28,54.2,46.0,82.6
synthetic-00124-10,cfg-00124,valorant,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,NVMe,1,2560x1440,high,off,off,medium,high,45,179,74,balanced,0,0,1,0,0,0,0,1,0,181.89,136.56,102.7,5.498,7.323,95.5,54.2,46.0,82.6
synthetic-00124-11,cfg-00124,valorant,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,NVMe,1,2560x1440,high,off,off,medium,high,45,179,74,balanced,1,0,0,0,0,1,1,0,1,196.94,168.82,126.95,5.078,5.924,93.12,54.2,46.0,82.6
synthetic-00124-12,cfg-00124,valorant,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,NVMe,1,2560x1440,high,off,off,medium,high,45,179,74,balanced,1,0,1,0,0,0,0,0,0,177.58,131.65,99.0,5.631,7.596,96.18,54.2,46.0,82.6
synthetic-00125-00,cfg-00125,fortnite,AMD Ryzen 5 3600,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,off,ultra,ultra,94,90,75,balanced,0,0,0,0,0,0,0,0,0,126.93,91.69,68.95,7.879,10.907,96.47,52.0,48.56,82.6
synthetic-00125-01,cfg-00125,fortnite,AMD Ryzen 5 3600,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,off,ultra,ultra,94,90,75,balanced,1,0,0,0,0,0,0,0,0,136.19,109.53,82.37,7.343,9.13,94.43,52.0,48.56,82.6
synthetic-00125-02,cfg-00125,fortnite,AMD Ryzen 5 3600,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,off,ultra,ultra,94,90,75,balanced,0,1,0,0,0,0,0,0,0,131.21,99.88,75.11,7.621,10.012,95.53,52.0,48.56,82.6
synthetic-00125-03,cfg-00125,fortnite,AMD Ryzen 5 3600,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,off,ultra,ultra,94,90,75,balanced,0,0,1,0,0,0,0,0,0,129.72,96.27,72.4,7.709,10.387,95.85,52.0,48.56,82.6
synthetic-00125-04,cfg-00125,fortnite,AMD Ryzen 5 3600,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,off,ultra,ultra,94,90,75,balanced,0,0,0,1,0,0,0,0,0,128.7,99.84,75.08,7.77,10.016,96.08,52.0,48.56,82.6
synthetic-00125-05,cfg-00125,fortnite,AMD Ryzen 5 3600,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,off,ultra,ultra,94,90,75,balanced,0,0,0,0,1,0,0,0,0,137.84,111.36,83.74,7.255,8.98,94.06,52.0,48.56,82.6
synthetic-00125-06,cfg-00125,fortnite,AMD Ryzen 5 3600,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,off,ultra,ultra,94,90,75,balanced,0,0,0,0,0,1,0,0,0,135.57,107.85,81.1,7.376,9.272,94.56,52.0,48.56,82.6
synthetic-00125-07,cfg-00125,fortnite,AMD Ryzen 5 3600,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,off,ultra,ultra,94,90,75,balanced,0,0,0,0,0,0,1,0,0,128.96,95.01,71.45,7.754,10.525,96.02,52.0,48.56,82.6
synthetic-00125-08,cfg-00125,fortnite,AMD Ryzen 5 3600,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,off,ultra,ultra,94,90,75,balanced,0,0,0,0,0,0,0,1,0,132.82,102.83,77.32,7.529,9.725,95.17,52.0,48.56,82.6
synthetic-00125-09,cfg-00125,fortnite,AMD Ryzen 5 3600,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,off,ultra,ultra,94,90,75,balanced,0,0,0,0,0,0,0,0,1,131.44,100.54,75.6,7.608,9.946,95.48,52.0,48.56,82.6
synthetic-00125-10,cfg-00125,fortnite,AMD Ryzen 5 3600,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,off,ultra,ultra,94,90,75,balanced,1,1,0,0,0,0,1,1,0,145.5,128.64,96.74,6.873,7.774,92.37,52.0,48.56,82.6
synthetic-00125-11,cfg-00125,fortnite,AMD Ryzen 5 3600,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,off,ultra,ultra,94,90,75,balanced,0,0,0,0,0,0,1,1,0,134.49,105.66,79.45,7.435,9.465,94.8,52.0,48.56,82.6
synthetic-00125-12,cfg-00125,fortnite,AMD Ryzen 5 3600,NVIDIA RTX 4070,32,NVMe,1,1920x1080,medium,off,off,ultra,ultra,94,90,75,balanced,0,1,0,1,1,0,0,1,0,146.71,135.11,101.61,6.816,7.401,92.11,52.0,48.56,82.6
synthetic-00126-00,cfg-00126,warzone,AMD Ryzen 5 3600,NVIDIA GTX 1660 Super,12,NVMe,0,1920x1080,medium,off,taa,low,high,58,85,67,balanced,0,0,0,0,0,0,0,0,0,93.74,68.42,54.74,10.668,14.615,48.78,96.0,44.56,64.0
synthetic-00126-01,cfg-00126,warzone,AMD Ryzen 5 3600,NVIDIA GTX 1660 Super,12,NVMe,0,1920x1080,medium,off,taa,low,high,58,85,67,balanced,1,0,0,0,0,0,0,0,0,96.37,72.77,58.21,10.377,13.743,47.99,96.0,44.56,64.0
synthetic-00126-02,cfg-00126,warzone,AMD Ryzen 5 3600,NVIDIA GTX 1660 Super,12,NVMe,0,1920x1080,medium,off,taa,low,high,58,85,67,balanced,0,1,0,0,0,0,0,0,0,95.56,72.07,57.65,10.464,13.876,48.23,96.0,44.56,64.0
synthetic-00126-03,cfg-00126,warzone,AMD Ryzen 5 3600,NVIDIA GTX 1660 Super,12,NVMe,0,1920x1080,medium,off,taa,low,high,58,85,67,balanced,0,0,1,0,0,0,0,0,0,92.99,68.21,54.57,10.754,14.661,49.0,96.0,44.56,64.0
synthetic-00126-04,cfg-00126,warzone,AMD Ryzen 5 3600,NVIDIA GTX 1660 Super,12,NVMe,0,1920x1080,medium,off,taa,low,high,58,85,67,balanced,0,0,0,1,0,0,0,0,0,94.12,69.73,55.79,10.625,14.34,48.66,96.0,44.56,64.0
synthetic-00126-05,cfg-00126,warzone,AMD Ryzen 5 3600,NVIDIA GTX 1660 Super,12,NVMe,0,1920x1080,medium,off,taa,low,high,58,85,67,balanced,0,0,0,0,1,0,0,0,0,97.68,74.99,59.99,10.238,13.336,47.6,96.0,44.56,64.0
synthetic-00126-06,cfg-00126,warzone,AMD Ryzen 5 3600,NVIDIA GTX 1660 Super,12,NVMe,0,1920x1080,medium,off,taa,low,high,58,85,67,balanced,0,0,0,0,0,1,0,0,0,96.49,73.88,59.11,10.364,13.535,47.96,96.0,44.56,64.0
synthetic-00126-07,cfg-00126,warzone,AMD Ryzen 5 3600,NVIDIA GTX 1660 Super,12,NVMe,0,1920x1080,medium,off,taa,low,high,58,85,67,balanced,0,0,0,0,0,0,1,0,0,98.8,78.52,62.81,10.121,12.736,47.26,96.0,44.56,64.0
synthetic-00126-08,cfg-00126,warzone,AMD Ryzen 5 3600,NVIDIA GTX 1660 Super,12,NVMe,0,1920x1080,medium,off,taa,low,high,58,85,67,balanced,0,0,0,0,0,0,0,1,0,96.39,73.89,59.11,10.375,13.534,47.99,96.0,44.56,64.0
synthetic-00126-09,cfg-00126,warzone,AMD Ryzen 5 3600,NVIDIA GTX 1660 Super,12,NVMe,0,1920x1080,medium,off,taa,low,high,58,85,67,balanced,0,0,0,0,0,0,0,0,1,98.51,77.24,61.79,10.152,12.947,47.35,96.0,44.56,64.0
synthetic-00126-10,cfg-00126,warzone,AMD Ryzen 5 3600,NVIDIA GTX 1660 Super,12,NVMe,0,1920x1080,medium,off,taa,low,high,58,85,67,balanced,0,1,0,0,1,0,0,1,0,101.39,83.11,66.49,9.863,12.032,46.49,96.0,44.56,64.0
synthetic-00126-11,cfg-00126,warzone,AMD Ryzen 5 3600,NVIDIA GTX 1660 Super,12,NVMe,0,1920x1080,medium,off,taa,low,high,58,85,67,balanced,0,1,1,0,0,0,1,0,1,103.17,88.41,70.72,9.693,11.311,45.96,96.0,44.56,64.0
synthetic-00126-12,cfg-00126,warzone,AMD Ryzen 5 3600,NVIDIA GTX 1660 Super,12,NVMe,0,1920x1080,medium,off,taa,low,high,58,85,67,balanced,1,0,1,0,0,0,0,1,1,101.77,84.82,67.86,9.826,11.789,46.38,96.0,44.56,64.0
synthetic-00127-00,cfg-00127,apex_legends,Intel Core i5-12400F,AMD RX 6600,32,NVMe,0,1920x1080,medium,off,off,high,medium,155,208,93,balanced,0,0,0,0,0,0,0,0,0,119.63,84.39,67.51,8.359,11.85,99.0,52.0,47.28,64.0
synthetic-00127-01,cfg-00127,apex_legends,Intel Core i5-12400F,AMD RX 6600,32,NVMe,0,1920x1080,medium,off,off,high,medium,155,208,93,balanced,1,0,0,0,0,0,0,0,0,128.37,101.07,80.85,7.79,9.895,98.24,52.0,47.28,64.0
synthetic-00127-02,cfg-00127,apex_legends,Intel Core i5-12400F,AMD RX 6600,32,NVMe,0,1920x1080,medium,off,off,high,medium,155,208,93,balanced,0,1,0,0,0,0,0,0,0,124.31,93.58,74.87,8.045,10.686,99.0,52.0,47.28,64.0
synthetic-00127-03,cfg-00127,apex_legends,Intel Core i5-12400F,AMD RX 6600,32,NVMe,0,1920x1080,medium,off,off,high,medium,155,208,93,balanced,0,0,1,0,0,0,0,0,0,122.27,88.67,70.94,8.179,11.278,99.0,52.0,47.28,64.0
synthetic-00127-04,cfg-00127,apex_legends,Intel Core i5-12400F,AMD RX 6600,32,NVMe,0,1920x1080,medium,off,off,high,medium,155,208,93,balanced,0,0,0,1,0,0,0,0,0,121.31,92.56,74.05,8.243,10.804,99.0,52.0,47.28,64.0
synthetic-00127-05,cfg-00127,apex_legends,Intel Core i5-12400F,AMD RX 6600,32,NVMe,0,1920x1080,medium,off,off,high,medium,155,208,93,balanced,0,0,0,0,1,0,0,0,0,124.66,92.65,74.12,8.022,10.794,99.0,52.0,47.28,64.0
synthetic-00127-06,cfg-00127,apex_legends,Intel Core i5-12400F,AMD RX 6600,32,NVMe,0,1920x1080,medium,off,off,high,medium,155,208,93,balanced,0,0,0,0,0,1,0,0,0,128.54,101.5,81.2,7.779,9.852,98.2,52.0,47.28,64.0
synthetic-00127-07,cfg-00127,apex_legends,Intel Core i5-12400F,AMD RX 6600,32,NVMe,0,1920x1080,medium,off,off,high,medium,155,208,93,balanced,0,0,0,0,0,0,1,0,0,121.55,87.49,69.99,8.227,11.43,99.0,52.0,47.28,64.0
synthetic-00127-08,cfg-00127,apex_legends,Intel Core i5-12400F,AMD RX 6600,32,NVMe,0,1920x1080,medium,off,off,high,medium,155,208,93,balanced,0,0,0,0,0,0,0,1,0,124.65,93.49,74.79,8.023,10.696,99.0,52.0,47.28,64.0
synthetic-00127-09,cfg-00127,apex_legends,Intel Core i5-12400F,AMD RX 6600,32,NVMe,0,1920x1080,medium,off,off,high,medium,155,208,93,balanced,0,0,0,0,0,0,0,0,1,125.15,95.4,76.32,7.99,10.482,98.99,52.0,47.28,64.0
synthetic-00127-10,cfg-00127,apex_legends,Intel Core i5-12400F,AMD RX 6600,32,NVMe,0,1920x1080,medium,off,off,high,medium,155,208,93,balanced,1,0,0,1,0,1,1,0,0,138.0,125.77,100.62,7.246,7.951,95.98,52.0,47.28,64.0
synthetic-00127-11,cfg-00127,apex_legends,Intel Core i5-12400F,AMD RX 6600,32,NVMe,0,1920x1080,medium,off,off,high,medium,155,208,93,balanced,1,0,0,1,0,1,0,1,0,140.68,131.89,105.52,7.108,7.582,95.36,52.0,47.28,64.0
synthetic-00127-12,cfg-00127,apex_legends,Intel Core i5-12400F,AMD RX 6600,32,NVMe,0,1920x1080,medium,off,off,high,medium,155,208,93,balanced,1,0,0,1,0,0,0,0,0,129.57,108.67,86.93,7.718,9.202,97.96,52.0,47.28,64.0
synthetic-00128-00,cfg-00128,valorant,Intel Core i7-12700H,NVIDIA RTX 2060,16,SSD,0,3840x2160,ultra,off,fxaa,low,ultra,169,111,56,balanced,0,0,0,0,0,0,0,0,0,104.71,77.51,62.01,9.551,12.902,46.45,99.0,98.89,64.0
synthetic-00128-01,cfg-00128,valorant,Intel Core i7-12700H,NVIDIA RTX 2060,16,SSD,0,3840x2160,ultra,off,fxaa,low,ultra,169,111,56,balanced,1,0,0,0,0,0,0,0,0,103.03,74.78,59.83,9.706,13.372,46.9,99.0,98.89,64.0
synthetic-00128-02,cfg-00128,valorant,Intel Core i7-12700H,NVIDIA RTX 2060,16,SSD,0,3840x2160,ultra,off,fxaa,low,ultra,169,111,56,balanced,0,1,0,0,0,0,0,0,0,106.4,80.78,64.63,9.399,12.379,45.99,99.0,98.89,64.0
synthetic-00128-03,cfg-00128,valorant,Intel Core i7-12700H,NVIDIA RTX 2060,16,SSD,0,3840x2160,ultra,off,fxaa,low,ultra,169,111,56,balanced,0,0,1,0,0,0,0,0,0,110.67,88.8,71.04,9.036,11.262,44.85,99.0,98.89,64.0
synthetic-00128-04,cfg-00128,valorant,Intel Core i7-12700H,NVIDIA RTX 2060,16,SSD,0,3840x2160,ultra,off,fxaa,low,ultra,169,111,56,balanced,0,0,0,1,0,0,0,0,0,104.85,77.75,62.2,9.537,12.862,46.41,99.0,98.89,64.0
synthetic-00128-05,cfg-00128,valorant,Intel Core i7-12700H,NVIDIA RTX 2060,16,SSD,0,3840x2160,ultra,off,fxaa,low,ultra,169,111,56,balanced,0,0,0,0,1,0,0,0,0,109.1,84.89,67.91,9.166,11.781,45.27,99.0,98.89,64.0
synthetic-00128-06,cfg-00128,valorant,Intel Core i7-12700H,NVIDIA RTX 2060,16,SSD,0,3840x2160,ultra,off,fxaa,low,ultra,169,111,56,balanced,0,0,0,0,0,1,0,0,0,107.37,82.6,66.08,9.314,12.107,45.74,99.0,98.89,64.0
synthetic-00128-07,cfg-00128,valorant,Intel Core i7-12700H,NVIDIA RTX 2060,16,SSD,0,3840x2160,ultra,off,fxaa,low,ultra,169,111,56,balanced,0,0,0,0,0,0,1,0,0,111.88,91.52,73.22,8.938,10.926,44.53,99.0,98.89,64.0
synthetic-00128-08,cfg-00128,valorant,Intel Core i7-12700H,NVIDIA RTX 2060,16,SSD,0,3840x2160,ultra,off,fxaa,low,ultra,169,111,56,balanced,0,0,0,0,0,0,0,1,0,106.43,80.7,64.56,9.396,12.391,45.99,99.0,98.89,64.0
synthetic-00128-09,cfg-00128,valorant,Intel Core i7-12700H,NVIDIA RTX 2060,16,SSD,0,3840x2160,ultra,off,fxaa,low,ultra,169,111,56,balanced,0,0,0,0,0,0,0,0,1,107.26,82.34,65.87,9.324,12.145,45.77,99.0,98.89,64.0
synthetic-00128-10,cfg-00128,valorant,Intel Core i7-12700H,NVIDIA RTX 2060,16,SSD,0,3840x2160,ultra,off,fxaa,low,ultra,169,111,56,balanced,1,1,1,0,0,0,0,0,0,110.15,88.23,70.58,9.078,11.335,44.99,99.0,98.89,64.0
synthetic-00128-11,cfg-00128,valorant,Intel Core i7-12700H,NVIDIA RTX 2060,16,SSD,0,3840x2160,ultra,off,fxaa,low,ultra,169,111,56,balanced,0,0,0,1,0,0,0,0,1,107.28,82.36,65.89,9.321,12.142,45.76,99.0,98.89,64.0
synthetic-00128-12,cfg-00128,valorant,Intel Core i7-12700H,NVIDIA RTX 2060,16,SSD,0,3840x2160,ultra,off,fxaa,low,ultra,169,111,56,balanced,0,0,0,0,0,1,1,0,0,114.09,96.11,76.89,8.765,10.405,43.94,99.0,98.89,64.0
synthetic-00129-00,cfg-00129,apex_legends,Intel Core i7-12700H,NVIDIA RTX 3060 Laptop,16,HDD,1,1920x1080,medium,off,msaa_4x,ultra,low,97,187,36,max_fps,0,0,0,0,0,0,0,0,0,126.93,96.35,72.45,7.878,10.379,88.21,52.0,48.56,82.6
synthetic-00129-01,cfg-00129,apex_legends,Intel Core i7-12700H,NVIDIA RTX 3060 Laptop,16,HDD,1,1920x1080,medium,off,msaa_4x,ultra,low,97,187,36,max_fps,1,0,0,0,0,0,0,0,0,133.91,110.45,83.06,7.468,9.054,86.67,52.0,48.56,82.6
synthetic-00129-02,cfg-00129,apex_legends,Intel Core i7-12700H,NVIDIA RTX 3060 Laptop,16,HDD,1,1920x1080,medium,off,msaa_4x,ultra,low,97,187,36,max_fps,0,1,0,0,0,0,0,0,0,129.76,101.13,76.05,7.706,9.888,87.59,52.0,48.56,82.6
synthetic-00129-03,cfg-00129,apex_legends,Intel Core i7-12700H,NVIDIA RTX 3060 Laptop,16,HDD,1,1920x1080,medium,off,msaa_4x,ultra,low,97,187,36,max_fps,0,0,1,0,0,0,0,0,0,129.72,101.04,75.98,7.709,9.897,87.6,52.0,48.56,82.6
synthetic-00129-04,cfg-00129,apex_legends,Intel Core i7-12700H,NVIDIA RTX 3060 Laptop,16,HDD,1,1920x1080,medium,off,msaa_4x,ultra,low,97,187,36,max_fps,0,0,0,1,0,0,0,0,0,128.71,103.4,77.76,7.769,9.671,87.82,52.0,48.56,82.6
synthetic-00129-05,cfg-00129,apex_legends,Intel Core i7-12700H,NVIDIA RTX 3060 Laptop,16,HDD,1,1920x1080,medium,off,msaa_4x,ultra,low,97,187,36,max_fps,0,0,0,0,1,0,0,0,0,137.85,116.42,87.55,7.254,8.59,85.8,52.0,48.56,82.6
synthetic-00129-06,cfg-00129,apex_legends,Intel Core i7-12700H,NVIDIA RTX 3060 Laptop,16,HDD,1,1920x1080,medium,off,msaa_4x,ultra,low,97,187,36,max_fps,0,0,0,0,0,1,0,0,0,133.83,108.17,81.35,7.472,9.245,86.69,52.0,48.56,82.6
synthetic-00129-07,cfg-00129,apex_legends,Intel Core i7-12700H,NVIDIA RTX 3060 Laptop,16,HDD,1,1920x1080,medium,off,msaa_4x,ultra,low,97,187,36,max_fps,0,0,0,0,0,0,1,0,0,128.96,99.75,75.01,7.754,10.025,87.76,52.0,48.56,82.6
synthetic-00129-08,cfg-00129,apex_legends,Intel Core i7-12700H,NVIDIA RTX 3060 Laptop,16,HDD,1,1920x1080,medium,off,msaa_4x,ultra,low,97,187,36,max_fps,0,0,0,0,0,0,0,1,0,132.25,106.29,79.93,7.561,9.408,87.04,52.0,48.56,82.6
synthetic-00129-09,cfg-00129,apex_legends,Intel Core i7-12700H,NVIDIA RTX 3060 Laptop,16,HDD,1,1920x1080,medium,off,msaa_4x,ultra,low,97,187,36,max_fps,0,0,0,0,0,0,0,0,1,130.43,102.28,76.91,7.667,9.777,87.44,52.0,48.56,82.6
synthetic-00129-10,cfg-00129,apex_legends,Intel Core i7-12700H,NVIDIA RTX 3060 Laptop,16,HDD,1,1920x1080,medium,off,msaa_4x,ultra,low,97,187,36,max_fps,1,0,0,0,1,1,0,0,0,149.5,140.74,105.84,6.689,7.105,83.23,52.0,48.56,82.6
synthetic-00129-11,cfg-00129,apex_legends,Intel Core i7-12700H,NVIDIA RTX 3060 Laptop,16,HDD,1,1920x1080,medium,off,msaa_4x,ultra,low,97,187,36,max_fps,0,0,0,0,1,0,0,1,0,142.44,125.82,94.62,7.021,7.948,84.79,52.0,48.56,82.6
synthetic-00129-12,cfg-00129,apex_legends,Intel Core i7-12700H,NVIDIA RTX 3060 Laptop,16,HDD,1,1920x1080,medium,off,msaa_4x,ultra,low,97,187,36,max_fps,0,0,0,0,1,1,0,1,0,147.98,136.48,102.63,6.757,7.327,83.57,52.0,48.56,82.6
synthetic-00130-00,cfg-00130,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA RTX 3060 Laptop,32,SSD,0,1920x1080,high,off,fxaa,high,medium,141,193,37,max_fps,0,0,0,0,0,0,0,0,0,143.33,108.66,86.93,6.977,9.203,88.42,52.0,47.28,64.0
synthetic-00130-01,cfg-00130,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA RTX 3060 Laptop,32,SSD,0,1920x1080,high,off,fxaa,high,medium,141,193,37,max_fps,1,0,0,0,0,0,0,0,0,151.21,124.57,99.66,6.613,8.028,86.88,52.0,47.28,64.0
synthetic-00130-02,cfg-00130,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA RTX 3060 Laptop,32,SSD,0,1920x1080,high,off,fxaa,high,medium,141,193,37,max_fps,0,1,0,0,0,0,0,0,0,146.57,114.16,91.33,6.823,8.76,87.79,52.0,47.28,64.0
synthetic-00130-03,cfg-00130,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA RTX 3060 Laptop,32,SSD,0,1920x1080,high,off,fxaa,high,medium,141,193,37,max_fps,0,0,1,0,0,0,0,0,0,146.48,113.95,91.16,6.827,8.776,87.81,52.0,47.28,64.0
synthetic-00130-04,cfg-00130,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA RTX 3060 Laptop,32,SSD,0,1920x1080,high,off,fxaa,high,medium,141,193,37,max_fps,0,0,0,1,0,0,0,0,0,145.34,116.66,93.33,6.881,8.572,88.03,52.0,47.28,64.0
synthetic-00130-05,cfg-00130,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA RTX 3060 Laptop,32,SSD,0,1920x1080,high,off,fxaa,high,medium,141,193,37,max_fps,0,0,0,0,1,0,0,0,0,149.35,118.87,95.1,6.696,8.413,87.25,52.0,47.28,64.0
synthetic-00130-06,cfg-00130,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA RTX 3060 Laptop,32,SSD,0,1920x1080,high,off,fxaa,high,medium,141,193,37,max_fps,0,0,0,0,0,1,0,0,0,151.17,122.14,97.71,6.615,8.187,86.89,52.0,47.28,64.0
synthetic-00130-07,cfg-00130,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA RTX 3060 Laptop,32,SSD,0,1920x1080,high,off,fxaa,high,medium,141,193,37,max_fps,0,0,0,0,0,0,1,0,0,145.62,112.5,90.0,6.867,8.889,87.98,52.0,47.28,64.0
synthetic-00130-08,cfg-00130,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA RTX 3060 Laptop,32,SSD,0,1920x1080,high,off,fxaa,high,medium,141,193,37,max_fps,0,0,0,0,0,0,0,1,0,149.34,119.88,95.9,6.696,8.342,87.25,52.0,47.28,64.0
synthetic-00130-09,cfg-00130,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA RTX 3060 Laptop,32,SSD,0,1920x1080,high,off,fxaa,high,medium,141,193,37,max_fps,0,0,0,0,0,0,0,0,1,145.22,111.89,89.51,6.886,8.937,88.05,52.0,47.28,64.0
synthetic-00130-10,cfg-00130,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA RTX 3060 Laptop,32,SSD,0,1920x1080,high,off,fxaa,high,medium,141,193,37,max_fps,0,0,1,0,0,1,0,0,0,153.83,126.85,101.48,6.501,7.883,86.37,52.0,47.28,64.0
synthetic-00130-11,cfg-00130,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA RTX 3060 Laptop,32,SSD,0,1920x1080,high,off,fxaa,high,medium,141,193,37,max_fps,0,1,0,1,0,0,1,0,1,151.48,126.91,101.53,6.601,7.88,86.83,52.0,47.28,64.0
synthetic-00130-12,cfg-00130,apex_legends,AMD Ryzen 7 5800X3D,NVIDIA RTX 3060 Laptop,32,SSD,0,1920x1080,high,off,fxaa,high,medium,141,193,37,max_fps,0,1,0,1,0,0,1,1,0,155.04,134.22,107.38,6.45,7.45,86.14,52.0,47.28,64.0
synthetic-00131-00,cfg-00131,fortnite,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,16,NVMe,1,1280x720,high,off,taa,ultra,medium,174,120,57,balanced,0,0,0,0,0,0,0,0,0,123.51,91.31,68.66,8.097,10.952,92.66,50.88,48.56,82.6
synthetic-00131-01,cfg-00131,fortnite,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,16,NVMe,1,1280x720,high,off,taa,ultra,medium,174,120,57,balanced,1,0,0,0,0,0,0,0,0,130.3,104.89,78.88,7.675,9.534,91.12,50.88,48.56,82.6
synthetic-00131-02,cfg-00131,fortnite,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,16,NVMe,1,1280x720,high,off,taa,ultra,medium,174,120,57,balanced,0,1,0,0,0,0,0,0,0,127.02,97.75,73.51,7.873,10.23,91.86,50.88,48.56,82.6
synthetic-00131-03,cfg-00131,fortnite,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,16,NVMe,1,1280x720,high,off,taa,ultra,medium,174,120,57,balanced,0,0,1,0,0,0,0,0,0,122.52,89.69,67.45,8.162,11.149,92.88,50.88,48.56,82.6
synthetic-00131-04,cfg-00131,fortnite,AMD Ryzen 7 5800X3D,NVIDIA GTX 1660 Super,16,NVMe,1,1280x720,high,off,taa,ultra,medium,174,120,57,balanced,0,0,0,1,0,0,0,0,0,125.24,98.75,74.26,7.985,10.127,92.27,50.88,48.56,82.6
